record_id,source_record_id,scenario_family,source_name,source_url,source_basis,source_file,event_type,biz_step,product,product_category,lot_or_batch,observed_text,expected_ctes,expected_abstentions,gold_label_method
web2000-1080,0000112302541,open_food_facts_product_metadata,Open Food Facts static bulk TSV,https://static.openfoodfacts.org/data/en.openfoodfacts.org.products.csv.gz,Public Open Food Facts product metadata row streamed from the static bulk dataset.,en.openfoodfacts.org.products.csv.gz,product_metadata,,Soupe de poisson,"Plats préparés, Soupes, Soupes à réchauffer, Soupes de poissons",,"Open Food Facts product metadata row code 0000112302541; product_name=Soupe de poisson; brands=Liebig; quantity=1 litre; categories=Plats préparés, Soupes, Soupes à réchauffer, Soupes de poissons; countries=France",[],[],product_metadata_not_transaction_event
web2000-1081,0000112302546,open_food_facts_product_metadata,Open Food Facts static bulk TSV,https://static.openfoodfacts.org/data/en.openfoodfacts.org.products.csv.gz,Public Open Food Facts product metadata row streamed from the static bulk dataset.,en.openfoodfacts.org.products.csv.gz,product_metadata,,velouté de 10 légumes,"Aliments et boissons à base de végétaux, Aliments d'origine végétale, Aliments à base de fruits et de légumes, Plats préparés, Soupes, Veloutés, Soupes de légumes, Veloutés de l...",,"Open Food Facts product metadata row code 0000112302546; product_name=velouté de 10 légumes; brands=Liebig; quantity=1 l; packaging=Brique; categories=Aliments et boissons à base de végétaux, Aliments d'origine végétale, Aliments à base de fruits et de légumes, Plats préparés, Soupes, Veloutés, Soupes de légumes, Veloutés de légumes; countries=France; ingredients_text=eau, légumes 42% ( jus de tomates à base de concentré*, pomme de terre* carotte*, oignon*, poireau*, céleri-rave*,Courgette*, chou-fleur*, panais*, cresson), crème*, amidon* Sucre de canne*, sel de mer, extrait de levure. * issus de L'agriculture biologique...",[],[],product_metadata_not_transaction_event
web2000-1082,0000112302557,open_food_facts_product_metadata,Open Food Facts static bulk TSV,https://static.openfoodfacts.org/data/en.openfoodfacts.org.products.csv.gz,Public Open Food Facts product metadata row streamed from the static bulk dataset.,en.openfoodfacts.org.products.csv.gz,product_metadata,,Velouté de légumes façon poêlée,"Aliments et boissons à base de végétaux, Aliments d'origine végétale, Aliments à base de fruits et de légumes, Plats préparés, Soupes, Veloutés, Soupes de légumes, Veloutés de l...",,"Open Food Facts product metadata row code 0000112302557; product_name=Velouté de légumes façon poêlée; brands=Liebig, PurSoup'; quantity=1l; packaging=Brique en carton; categories=Aliments et boissons à base de végétaux, Aliments d'origine végétale, Aliments à base de fruits et de légumes, Plats préparés, Soupes, Veloutés, Soupes de légumes, Veloutés de légumes; countries=France; ingredients_text=légumes 63% (pomme de terre, carotte, oignon, chou-fleur, poireau, céleri-rave), eau, huile de colza, beurre de cuisine, sel, arômes (contient : céleri, blé), sucre, ail",[],[],product_metadata_not_transaction_event
web2000-1083,0000112302579,open_food_facts_product_metadata,Open Food Facts static bulk TSV,https://static.openfoodfacts.org/data/en.openfoodfacts.org.products.csv.gz,Public Open Food Facts product metadata row streamed from the static bulk dataset.,en.openfoodfacts.org.products.csv.gz,product_metadata,,Velouté de 10 légumes,"Aliments et boissons à base de végétaux, Aliments d'origine végétale, Aliments à base de fruits et de légumes, Plats préparés, Soupes, Veloutés, Soupes de légumes, Veloutés de l...",,"Open Food Facts product metadata row code 0000112302579; product_name=Velouté de 10 légumes; brands=Liebig; categories=Aliments et boissons à base de végétaux, Aliments d'origine végétale, Aliments à base de fruits et de légumes, Plats préparés, Soupes, Veloutés, Soupes de légumes, Veloutés de légumes; countries=France",[],[],product_metadata_not_transaction_event
web2000-1084,0000112302581,open_food_facts_product_metadata,Open Food Facts static bulk TSV,https://static.openfoodfacts.org/data/en.openfoodfacts.org.products.csv.gz,Public Open Food Facts product metadata row streamed from the static bulk dataset.,en.openfoodfacts.org.products.csv.gz,product_metadata,,Délice de 10 Légumes,"Aliments et boissons à base de végétaux, Aliments d'origine végétale, Aliments à base de fruits et de légumes, Plats préparés, Soupes, Soupes de légumes",,"Open Food Facts product metadata row code 0000112302581; product_name=Délice de 10 Légumes; brands=Liebig; quantity=1 l; categories=Aliments et boissons à base de végétaux, Aliments d'origine végétale, Aliments à base de fruits et de légumes, Plats préparés, Soupes, Soupes de légumes; countries=en:United Kingdom; ingredients_text=Eau, légumes 39 % (carotte, pomme de terre, purée de tomates reconstituée, oignon, poireau, potiron, céleri, petit pois, navet, chou-fleur), lait écrémé reconstitué, amidon modifié, huile de colza, sucre, beurre de Cuisine, sel, arôme. Peut contenir des tra...",[],[],product_metadata_not_transaction_event
web2000-1085,0000112302608,open_food_facts_product_metadata,Open Food Facts static bulk TSV,https://static.openfoodfacts.org/data/en.openfoodfacts.org.products.csv.gz,Public Open Food Facts product metadata row streamed from the static bulk dataset.,en.openfoodfacts.org.products.csv.gz,product_metadata,,Poule au pot vermicelles,,,"Open Food Facts product metadata row code 0000112302608; product_name=Poule au pot vermicelles; brands=Liebig; quantity=3 photos; packaging=Boîte, Brique; countries=France",[],[],product_metadata_not_transaction_event
web2000-1086,0000112302614,open_food_facts_product_metadata,Open Food Facts static bulk TSV,https://static.openfoodfacts.org/data/en.openfoodfacts.org.products.csv.gz,Public Open Food Facts product metadata row streamed from the static bulk dataset.,en.openfoodfacts.org.products.csv.gz,product_metadata,,Fondue de poireaux st Jacques,,,Open Food Facts product metadata row code 0000112302614; product_name=Fondue de poireaux st Jacques; brands=Liebig; quantity=1l; countries=France,[],[],product_metadata_not_transaction_event
web2000-1087,0000112302617,open_food_facts_product_metadata,Open Food Facts static bulk TSV,https://static.openfoodfacts.org/data/en.openfoodfacts.org.products.csv.gz,Public Open Food Facts product metadata row streamed from the static bulk dataset.,en.openfoodfacts.org.products.csv.gz,product_metadata,,Epinards Artichaut pur soup’,,,Open Food Facts product metadata row code 0000112302617; product_name=Epinards Artichaut pur soup’; brands=Liebig; quantity=1L; countries=en:FR,[],[],product_metadata_not_transaction_event
web2000-1088,0000112302619,open_food_facts_product_metadata,Open Food Facts static bulk TSV,https://static.openfoodfacts.org/data/en.openfoodfacts.org.products.csv.gz,Public Open Food Facts product metadata row streamed from the static bulk dataset.,en.openfoodfacts.org.products.csv.gz,product_metadata,,soupe à la chinoise légumes et vermicelles,"Plats préparés,Soupes,Soupes de nouilles instantanées",,"Open Food Facts product metadata row code 0000112302619; product_name=soupe à la chinoise légumes et vermicelles; brands=liebig; quantity=1L; packaging=Brique; categories=Plats préparés,Soupes,Soupes de nouilles instantanées; countries=France; stores=intermarche,Leclerc; ingredients_text=eau, légumes 15 % (oignon, carotte, pousses de bambou, céleri, poivron, poireau), vermicelles cuits 5 % (semoule de blé, blanc d'oeufi, champignons noirs 2,4 %, amidon transformé de pomme de terre, arômes (contient céleri), sel, graisse de poule antioxydant...",[],[],product_metadata_not_transaction_event
web2000-1089,0000112302621,open_food_facts_product_metadata,Open Food Facts static bulk TSV,https://static.openfoodfacts.org/data/en.openfoodfacts.org.products.csv.gz,Public Open Food Facts product metadata row streamed from the static bulk dataset.,en.openfoodfacts.org.products.csv.gz,product_metadata,,Potiron et vermicelles,"Aliments et boissons à base de végétaux, Aliments d'origine végétale, Aliments à base de fruits et de légumes, Légumes et dérivés, Plats préparés, Aliments et boissons à base de...",,"Open Food Facts product metadata row code 0000112302621; product_name=Potiron et vermicelles; generic_name=Soupe de potiron aux vermicelles; brands=Liebig; quantity=250 ml; packaging=Brique; categories=Aliments et boissons à base de végétaux, Aliments d'origine végétale, Aliments à base de fruits et de légumes, Légumes et dérivés, Plats préparés, Aliments et boissons à base de légumes, Produits de la plante de courge, Soupes, Veloutés, Courges et dérivés, Soupes de légumes, Veloutés de légumes, Soupes de potiron, Veloutés de potiron; countries=France; stores=auchan; ingredients_text=eau, légumes 30% (potiron 17%, carotte, jus de tomates à base de concentré, pomme de terre, oignon), _vermicelles_ cuits 8% (semoule de _blé_, _blanc d'œuf_, amidon transformé de maïs, _crème fraîche_, sel, sucre, arômes (contient du _lait_)",[],[],product_metadata_not_transaction_event
web2000-1090,0000112302623,open_food_facts_product_metadata,Open Food Facts static bulk TSV,https://static.openfoodfacts.org/data/en.openfoodfacts.org.products.csv.gz,Public Open Food Facts product metadata row streamed from the static bulk dataset.,en.openfoodfacts.org.products.csv.gz,product_metadata,,Délice de courgettes au chèvre,,,Open Food Facts product metadata row code 0000112302623; product_name=Délice de courgettes au chèvre; brands=Liebig; quantity=1 l; countries=France,[],[],product_metadata_not_transaction_event
web2000-1091,0000112302627,open_food_facts_product_metadata,Open Food Facts static bulk TSV,https://static.openfoodfacts.org/data/en.openfoodfacts.org.products.csv.gz,Public Open Food Facts product metadata row streamed from the static bulk dataset.,en.openfoodfacts.org.products.csv.gz,product_metadata,,Soupe,"Meals, Soups, en:vegetable-soups",,"Open Food Facts product metadata row code 0000112302627; product_name=Soupe; brands=Liebig; quantity=250ml; categories=Meals, Soups, en:vegetable-soups; countries=France",[],[],product_metadata_not_transaction_event
web2000-1092,0000112302636,open_food_facts_product_metadata,Open Food Facts static bulk TSV,https://static.openfoodfacts.org/data/en.openfoodfacts.org.products.csv.gz,Public Open Food Facts product metadata row streamed from the static bulk dataset.,en.openfoodfacts.org.products.csv.gz,product_metadata,,petit pois carottes et Kiri,,,"Open Food Facts product metadata row code 0000112302636; product_name=petit pois carottes et Kiri; brands=Liebig; quantity=1l; countries=France; ingredients_text=eau, légumes 33 % (oignon, petits pois 9,9 %, carottes 8,6 %, panais), fromage blanc fondu Kiri® 3,1% (fromage blanc, crème, protéines de lait, sels de fonte : polyphosphates, phosphates et citrates de sodium, acide citrique, sel), amidon transformé de mais...",[],[],product_metadata_not_transaction_event
web2000-1093,0000112302638,open_food_facts_product_metadata,Open Food Facts static bulk TSV,https://static.openfoodfacts.org/data/en.openfoodfacts.org.products.csv.gz,Public Open Food Facts product metadata row streamed from the static bulk dataset.,en.openfoodfacts.org.products.csv.gz,product_metadata,,Légumes et kiri,,,Open Food Facts product metadata row code 0000112302638; product_name=Légumes et kiri; brands=Liebig; countries=en:Ireland,[],[],product_metadata_not_transaction_event
web2000-1094,0000112302639,open_food_facts_product_metadata,Open Food Facts static bulk TSV,https://static.openfoodfacts.org/data/en.openfoodfacts.org.products.csv.gz,Public Open Food Facts product metadata row streamed from the static bulk dataset.,en.openfoodfacts.org.products.csv.gz,product_metadata,,Mouliné de Légumes Bio,,,"Open Food Facts product metadata row code 0000112302639; product_name=Mouliné de Légumes Bio; brands=Liebig; quantity=1L; packaging=Tretrapack; manufacturing_places=France; countries=France; stores=Auchan; ingredients_text=légumes 50% (carotte pomme de terre oignon* céleri-rave chou-fleur poireau, courgette*), eau, crème, sel de mer, amidon de mais arôme naturel. issus de l'agriculture biologique.",[],[],product_metadata_not_transaction_event
web2000-1095,0000112302640,open_food_facts_product_metadata,Open Food Facts static bulk TSV,https://static.openfoodfacts.org/data/en.openfoodfacts.org.products.csv.gz,Public Open Food Facts product metadata row streamed from the static bulk dataset.,en.openfoodfacts.org.products.csv.gz,product_metadata,,Bio mouliné de légumes verts,,,Open Food Facts product metadata row code 0000112302640; product_name=Bio mouliné de légumes verts; brands=Liebig; quantity=1 litre; countries=France,[],[],product_metadata_not_transaction_event
web2000-1096,0000112302641,open_food_facts_product_metadata,Open Food Facts static bulk TSV,https://static.openfoodfacts.org/data/en.openfoodfacts.org.products.csv.gz,Public Open Food Facts product metadata row streamed from the static bulk dataset.,en.openfoodfacts.org.products.csv.gz,product_metadata,,Velouté de potiron et graines de courge bio,"Aliments et boissons à base de végétaux, Aliments d'origine végétale, Aliments à base de fruits et de légumes, Plats préparés, Soupes, Veloutés, Soupes de légumes, Veloutés de l...",,"Open Food Facts product metadata row code 0000112302641; product_name=Velouté de potiron et graines de courge bio; brands=Liebig; quantity=1 l; categories=Aliments et boissons à base de végétaux, Aliments d'origine végétale, Aliments à base de fruits et de légumes, Plats préparés, Soupes, Veloutés, Soupes de légumes, Veloutés de légumes, Veloutés de potiron; countries=France",[],[],product_metadata_not_transaction_event
web2000-1097,0000112302644,open_food_facts_product_metadata,Open Food Facts static bulk TSV,https://static.openfoodfacts.org/data/en.openfoodfacts.org.products.csv.gz,Public Open Food Facts product metadata row streamed from the static bulk dataset.,en.openfoodfacts.org.products.csv.gz,product_metadata,,"PurSoup' Mouliné de Carottes, Poireaux, Pommes de Terre","Plats préparés, Soupes",,"Open Food Facts product metadata row code 0000112302644; product_name=PurSoup' Mouliné de Carottes, Poireaux, Pommes de Terre; generic_name=Soupe carottes, poireaux, pommes de terre; brands=Liebig; quantity=1litre; packaging=Brique; categories=Plats préparés, Soupes; countries=France; ingredients_text=eau, légumes 40 % (carotte 16 %, poireau 12 %, oignon, oomme de terre 3,6 %), crème fraîche 2,5%, amidon transformé de mais, sel, beurre de cuisine, arômes SUCre, extraits naturels de poivre et de laurier.",[],[],product_metadata_not_transaction_event
web2000-1098,0000112302646,open_food_facts_product_metadata,Open Food Facts static bulk TSV,https://static.openfoodfacts.org/data/en.openfoodfacts.org.products.csv.gz,Public Open Food Facts product metadata row streamed from the static bulk dataset.,en.openfoodfacts.org.products.csv.gz,product_metadata,,soupe à la paysanne,,,"Open Food Facts product metadata row code 0000112302646; product_name=soupe à la paysanne; brands=Liebig; quantity=1 Litre; packaging=Brique carton; countries=France; stores=leclerc; ingredients_text=eau,légumes 41% (oignon,carotte 7,2%, chou vert 7%, petit pois, navet, pomme de terre, poireau, haricots blancs), lardons fumés 2% (porc, eau, sel), crème fraîche, amidon transformé, sel, arôme, (dont arôme de fumée).",[],[],product_metadata_not_transaction_event
web2000-1099,0000112302648,open_food_facts_product_metadata,Open Food Facts static bulk TSV,https://static.openfoodfacts.org/data/en.openfoodfacts.org.products.csv.gz,Public Open Food Facts product metadata row streamed from the static bulk dataset.,en.openfoodfacts.org.products.csv.gz,product_metadata,,Potager malin,,,Open Food Facts product metadata row code 0000112302648; product_name=Potager malin; brands=Liebig; quantity=100 ml; countries=France,[],[],product_metadata_not_transaction_event
web2000-1100,0000112302649,open_food_facts_product_metadata,Open Food Facts static bulk TSV,https://static.openfoodfacts.org/data/en.openfoodfacts.org.products.csv.gz,Public Open Food Facts product metadata row streamed from the static bulk dataset.,en.openfoodfacts.org.products.csv.gz,product_metadata,,Velouté de Tomates et vermicelles,"Aliments et boissons à base de végétaux, Aliments d'origine végétale, Aliments à base de fruits et de légumes, Légumes et dérivés, Plats préparés, Soupes, Tomates et dérivés, Ve...",,"Open Food Facts product metadata row code 0000112302649; product_name=Velouté de Tomates et vermicelles; brands=Liebig; quantity=1 l; categories=Aliments et boissons à base de végétaux, Aliments d'origine végétale, Aliments à base de fruits et de légumes, Légumes et dérivés, Plats préparés, Soupes, Tomates et dérivés, Veloutés, Soupes de légumes, Veloutés de légumes, Veloutés de tomates; countries=France",[],[],product_metadata_not_transaction_event
web2000-1101,0000112302650,open_food_facts_product_metadata,Open Food Facts static bulk TSV,https://static.openfoodfacts.org/data/en.openfoodfacts.org.products.csv.gz,Public Open Food Facts product metadata row streamed from the static bulk dataset.,en.openfoodfacts.org.products.csv.gz,product_metadata,,Délice de potiron châtaigne,"Aliments et boissons à base de végétaux, Aliments d'origine végétale, Aliments à base de fruits et de légumes, Plats préparés, Soupes, Soupes de légumes, Soupes de potiron",,"Open Food Facts product metadata row code 0000112302650; product_name=Délice de potiron châtaigne; brands=liebig; quantity=1 litre; packaging=Brique; categories=Aliments et boissons à base de végétaux, Aliments d'origine végétale, Aliments à base de fruits et de légumes, Plats préparés, Soupes, Soupes de légumes, Soupes de potiron; manufacturing_places=france; countries=France; stores=Auchan; ingredients_text=eau, légumes 43 % (potiron 26%, pomme de terre, carotte, jus de tomates à base de concentré), châtaignes 2,8%, crème, amidon transformé de maïs, sel, sucre, arômes (contient: lait) Peut contenir des traces de céleri, blé et oeuf.",[],[],product_metadata_not_transaction_event
web2000-1102,0000112302652,open_food_facts_product_metadata,Open Food Facts static bulk TSV,https://static.openfoodfacts.org/data/en.openfoodfacts.org.products.csv.gz,Public Open Food Facts product metadata row streamed from the static bulk dataset.,en.openfoodfacts.org.products.csv.gz,product_metadata,,PurSoup’ Velouté de poireaux pommes de terre à la crème fraîche.,"Aliments et boissons à base de végétaux, Aliments d'origine végétale, Aliments à base de fruits et de légumes, Plats préparés, Soupes, Soupes de légumes",,"Open Food Facts product metadata row code 0000112302652; product_name=PurSoup’ Velouté de poireaux pommes de terre à la crème fraîche.; brands=Liebig; quantity=1 Litre; categories=Aliments et boissons à base de végétaux, Aliments d'origine végétale, Aliments à base de fruits et de légumes, Plats préparés, Soupes, Soupes de légumes; countries=France",[],[],product_metadata_not_transaction_event
web2000-1103,0000112302654,open_food_facts_product_metadata,Open Food Facts static bulk TSV,https://static.openfoodfacts.org/data/en.openfoodfacts.org.products.csv.gz,Public Open Food Facts product metadata row streamed from the static bulk dataset.,en.openfoodfacts.org.products.csv.gz,product_metadata,,Pur soupe,,,Open Food Facts product metadata row code 0000112302654; product_name=Pur soupe; brands=Liebig; quantity=1 litre; countries=France,[],[],product_metadata_not_transaction_event
web2000-1104,0000112302655,open_food_facts_product_metadata,Open Food Facts static bulk TSV,https://static.openfoodfacts.org/data/en.openfoodfacts.org.products.csv.gz,Public Open Food Facts product metadata row streamed from the static bulk dataset.,en.openfoodfacts.org.products.csv.gz,product_metadata,,pur soup velouté de 10 légumes,"Aliments et boissons à base de végétaux, Aliments d'origine végétale, Aliments à base de fruits et de légumes, Plats préparés, Soupes, Veloutés, Soupes de légumes, Veloutés de l...",,"Open Food Facts product metadata row code 0000112302655; product_name=pur soup velouté de 10 légumes; brands=liebig; quantity=1 litres; packaging=Brique; categories=Aliments et boissons à base de végétaux, Aliments d'origine végétale, Aliments à base de fruits et de légumes, Plats préparés, Soupes, Veloutés, Soupes de légumes, Veloutés de légumes; countries=France",[],[],product_metadata_not_transaction_event
web2000-1105,0000112302656,open_food_facts_product_metadata,Open Food Facts static bulk TSV,https://static.openfoodfacts.org/data/en.openfoodfacts.org.products.csv.gz,Public Open Food Facts product metadata row streamed from the static bulk dataset.,en.openfoodfacts.org.products.csv.gz,product_metadata,,Lié big purSoup mouliné de 10 Légumes,"Aliments et boissons à base de végétaux, Aliments d'origine végétale, Aliments à base de fruits et de légumes, Plats préparés, Soupes, Soupes de légumes",,"Open Food Facts product metadata row code 0000112302656; product_name=Lié big purSoup mouliné de 10 Légumes; brands=liebig; quantity=1l; packaging=Brique; categories=Aliments et boissons à base de végétaux, Aliments d'origine végétale, Aliments à base de fruits et de légumes, Plats préparés, Soupes, Soupes de légumes; manufacturing_places=France; countries=France; stores=carrefour; ingredients_text=légumes 55 % (pomme de terre, carotte, oignon, céleri-rave, chou-fleur, poireau, jus de tomates à base de concentré, panais, courgette, cerfeuil), eau, sel, huile de colza, beurre de cuisine, arômes. Peut contenir des traces de blé et oeuf.",[],[],product_metadata_not_transaction_event
web2000-1106,0000112302657,open_food_facts_product_metadata,Open Food Facts static bulk TSV,https://static.openfoodfacts.org/data/en.openfoodfacts.org.products.csv.gz,Public Open Food Facts product metadata row streamed from the static bulk dataset.,en.openfoodfacts.org.products.csv.gz,product_metadata,,Velouté de légumes du soleil,"Aliments et boissons à base de végétaux, Aliments d'origine végétale, Aliments à base de fruits et de légumes, Plats préparés, Soupes, Veloutés, Soupes de légumes, Veloutés de l...",,"Open Food Facts product metadata row code 0000112302657; product_name=Velouté de légumes du soleil; brands=Liebig; quantity=1L; categories=Aliments et boissons à base de végétaux, Aliments d'origine végétale, Aliments à base de fruits et de légumes, Plats préparés, Soupes, Veloutés, Soupes de légumes, Veloutés de légumes; countries=France",[],[],product_metadata_not_transaction_event
web2000-1107,0000112302660,open_food_facts_product_metadata,Open Food Facts static bulk TSV,https://static.openfoodfacts.org/data/en.openfoodfacts.org.products.csv.gz,Public Open Food Facts product metadata row streamed from the static bulk dataset.,en.openfoodfacts.org.products.csv.gz,product_metadata,,Soupe potiron et kiri,"Aliments et boissons à base de végétaux, Aliments d'origine végétale, Aliments à base de fruits et de légumes, Plats préparés, Soupes, Soupes de légumes",,"Open Food Facts product metadata row code 0000112302660; product_name=Soupe potiron et kiri; brands=Liebig; quantity=1L; categories=Aliments et boissons à base de végétaux, Aliments d'origine végétale, Aliments à base de fruits et de légumes, Plats préparés, Soupes, Soupes de légumes; countries=France; ingredients_text=eau, légumes 36 % (potiron 18 %, carotte, oignon, pomme de terre, purée de tomates à base de concentré), fromage blanc fondu Kiri® 3,1 % (fromage blanc, crème, protéines de lait, sels de fonte : polyphosphates, phosphates et citrates de sodium, acide citriq...",[],[],product_metadata_not_transaction_event
web2000-1108,0000112302661,open_food_facts_product_metadata,Open Food Facts static bulk TSV,https://static.openfoodfacts.org/data/en.openfoodfacts.org.products.csv.gz,Public Open Food Facts product metadata row streamed from the static bulk dataset.,en.openfoodfacts.org.products.csv.gz,product_metadata,,Minestrone à la Milanaise,,,Open Food Facts product metadata row code 0000112302661; product_name=Minestrone à la Milanaise; brands=Liebig; quantity=1 L; packaging=Brique tetra pack; countries=en:FR,[],[],product_metadata_not_transaction_event
web2000-1109,0000112302662,open_food_facts_product_metadata,Open Food Facts static bulk TSV,https://static.openfoodfacts.org/data/en.openfoodfacts.org.products.csv.gz,Public Open Food Facts product metadata row streamed from the static bulk dataset.,en.openfoodfacts.org.products.csv.gz,product_metadata,,Veloute de cresson,"Aliments et boissons à base de végétaux,Aliments d'origine végétale,Aliments à base de fruits et de légumes,Plats préparés,Soupes,Veloutés,Soupes de légumes,Veloutés de légumes,...",,"Open Food Facts product metadata row code 0000112302662; product_name=Veloute de cresson; brands=Liebig; quantity=1 litre; categories=Aliments et boissons à base de végétaux,Aliments d'origine végétale,Aliments à base de fruits et de légumes,Plats préparés,Soupes,Veloutés,Soupes de légumes,Veloutés de légumes,soupe de cresson; countries=France",[],[],product_metadata_not_transaction_event
web2000-1110,0000112302663,open_food_facts_product_metadata,Open Food Facts static bulk TSV,https://static.openfoodfacts.org/data/en.openfoodfacts.org.products.csv.gz,Public Open Food Facts product metadata row streamed from the static bulk dataset.,en.openfoodfacts.org.products.csv.gz,product_metadata,,Soupe,,,Open Food Facts product metadata row code 0000112302663; product_name=Soupe; countries=France,[],[],product_metadata_not_transaction_event
web2000-1111,0000112302669,open_food_facts_product_metadata,Open Food Facts static bulk TSV,https://static.openfoodfacts.org/data/en.openfoodfacts.org.products.csv.gz,Public Open Food Facts product metadata row streamed from the static bulk dataset.,en.openfoodfacts.org.products.csv.gz,product_metadata,,Gaspacho à l'andalouse,"Plats préparés, Soupes, Soupes froides",,"Open Food Facts product metadata row code 0000112302669; product_name=Gaspacho à l'andalouse; brands=Liebig; quantity=1L; categories=Plats préparés, Soupes, Soupes froides; countries=en:France; ingredients_text=jus de tomates à base de concentré 33 %, eau, concombre 15 %, poivron rouge 14 %, oignon 5 %, huile d'olive vierge extra 1,2%, vinaigre de vin, sel, ail, sucre, jus concentré de citron, arôme, piment de Cayenne, lait écrémé en poudre. Peut contenir des trac...",[],[],product_metadata_not_transaction_event
web2000-1112,0000112302670,open_food_facts_product_metadata,Open Food Facts static bulk TSV,https://static.openfoodfacts.org/data/en.openfoodfacts.org.products.csv.gz,Public Open Food Facts product metadata row streamed from the static bulk dataset.,en.openfoodfacts.org.products.csv.gz,product_metadata,,Gazpacho BIO,"Aliments et boissons à base de végétaux, Aliments d'origine végétale, Aliments à base de fruits et de légumes, Plats préparés, Soupes, Soupes de légumes, Soupes froides, Gaspacho",,"Open Food Facts product metadata row code 0000112302670; product_name=Gazpacho BIO; brands=Liebig; quantity=1L; categories=Aliments et boissons à base de végétaux, Aliments d'origine végétale, Aliments à base de fruits et de légumes, Plats préparés, Soupes, Soupes de légumes, Soupes froides, Gaspacho; countries=France",[],[],product_metadata_not_transaction_event
web2000-1113,0000112302676,open_food_facts_product_metadata,Open Food Facts static bulk TSV,https://static.openfoodfacts.org/data/en.openfoodfacts.org.products.csv.gz,Public Open Food Facts product metadata row streamed from the static bulk dataset.,en.openfoodfacts.org.products.csv.gz,product_metadata,,Velouté de légumes du soleil,"Aliments et boissons à base de végétaux, Aliments d'origine végétale, Aliments à base de fruits et de légumes, Conserves, Plats préparés, Soupes, Veloutés, Soupes de légumes, Pl...",,"Open Food Facts product metadata row code 0000112302676; product_name=Velouté de légumes du soleil; brands=Liebig; quantity=1 l; categories=Aliments et boissons à base de végétaux, Aliments d'origine végétale, Aliments à base de fruits et de légumes, Conserves, Plats préparés, Soupes, Veloutés, Soupes de légumes, Plats préparés en conserve, Veloutés de légumes, Soupes en conserve, Soupes de légumes en conserve; countries=en:France; ingredients_text=Légumes*76% (jusdetomates* àbasede concentre53%,carotte "",courgette"" 5,9%, oignon',pommedeterre,poivronrouge 2,1%,haricot vert* ),eau, huiled'olive viergeextra 1,5%,amidon de mais"" ,sel de mer,extrait de levure, ail"",arômesnaturels depoivre, thym,laurier et...",[],[],product_metadata_not_transaction_event
web2000-1114,0000112302682,open_food_facts_product_metadata,Open Food Facts static bulk TSV,https://static.openfoodfacts.org/data/en.openfoodfacts.org.products.csv.gz,Public Open Food Facts product metadata row streamed from the static bulk dataset.,en.openfoodfacts.org.products.csv.gz,product_metadata,,Poireaux saint jacques,"Plats préparés, Soupes",,"Open Food Facts product metadata row code 0000112302682; product_name=Poireaux saint jacques; brands=Liebig; quantity=1000; packaging=Briques carton; categories=Plats préparés, Soupes; countries=en:France",[],[],product_metadata_not_transaction_event
web2000-1115,0000112302689,open_food_facts_product_metadata,Open Food Facts static bulk TSV,https://static.openfoodfacts.org/data/en.openfoodfacts.org.products.csv.gz,Public Open Food Facts product metadata row streamed from the static bulk dataset.,en.openfoodfacts.org.products.csv.gz,product_metadata,,Potiron et j’irai,"Aliments et boissons à base de végétaux, Aliments d'origine végétale, Aliments à base de fruits et de légumes, Plats préparés, Soupes, Soupes de légumes, Soupes de potiron",,"Open Food Facts product metadata row code 0000112302689; product_name=Potiron et j’irai; brands=Morbihan; quantity=1 litre; categories=Aliments et boissons à base de végétaux, Aliments d'origine végétale, Aliments à base de fruits et de légumes, Plats préparés, Soupes, Soupes de légumes, Soupes de potiron; countries=en:France; ingredients_text=4% eau, potiron 19%, carotte, oignon, fromage blanc fondu Kiri 3,1% (fromage blanc, crème, protéines de lait, sels de fonte: polyphosphates phosphates et citrates de sodium, acide citrique, sel, pomme de terre, jus de tomates à base de concentré, amidon tra...",[],[],product_metadata_not_transaction_event
web2000-1116,0000112302691,open_food_facts_product_metadata,Open Food Facts static bulk TSV,https://static.openfoodfacts.org/data/en.openfoodfacts.org.products.csv.gz,Public Open Food Facts product metadata row streamed from the static bulk dataset.,en.openfoodfacts.org.products.csv.gz,product_metadata,,bio mouliné de legumes verts,"Aliments et boissons à base de végétaux, Aliments d'origine végétale, Aliments à base de fruits et de légumes, Plats préparés, Soupes, Soupes de légumes, it:Zuppa",,"Open Food Facts product metadata row code 0000112302691; product_name=bio mouliné de legumes verts; brands=Liebig; quantity=1 l; categories=Aliments et boissons à base de végétaux, Aliments d'origine végétale, Aliments à base de fruits et de légumes, Plats préparés, Soupes, Soupes de légumes, it:Zuppa; manufacturing_places=france; countries=Italia, Francia; stores=supermercato",[],[],product_metadata_not_transaction_event
